customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7238-MMBJW,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.61,1157.75,No
3656-GMXBT,Male,0,No,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,100.43,2409.01,No
7148-KVXKK,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,96.46,2803.39,No
3719-SYHTN,Male,0,Yes,No,24,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.46,1565.63,No
9191-JYGBQ,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.05,3966.83,No
3048-MSNZR,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.04,2936.34,Yes
4315-NONXE,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),88.45,2909.13,Yes
4012-VMPOE,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.84,3417.64,No
5734-WFMPJ,Female,0,No,No,14,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),76.41,1050.09,No
6985-MQADR,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,89.88,634.29,No
2733-LYZZX,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.57,2182.23,Yes
5684-BQWJS,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,52.12,737.28,No
2117-VEULR,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.42,1781.05,Yes
7141-IKDJA,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.65,1164.94,No
8265-IWZRP,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,79.09,955.24,Yes
8510-NDZBL,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,75.65,1976.73,Yes
5380-DOCVQ,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.68,767.47,No
1199-LUHZT,Male,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.7,730.36,No
5036-UFEUH,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.81,354.14,No
9579-DEOFU,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.86,178.03,No
5655-NNPVX,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.71,161.87,Yes
3691-KSYSH,Male,0,No,No,40,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.92,2023.46,No
9233-EPYCZ,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.08,170.51,Yes
5823-MGLWN,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.67,552.23,No
7298-JILXC,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,87.95,719.06,No
5989-MFFUS,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.78,2200.89,No
9422-DVEAR,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.95,2081.32,No
5304-IIUXJ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.28,112.0,No
8763-QMDWR,Male,0,No,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,71.49,1793.73,No
3065-VICGZ,Male,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.68,396.47,No
1122-IDRQV,Male,0,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.14,149.59,No
6556-FGYJJ,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.44,24.71,No
5709-FSHIA,Male,0,No,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),60.8,664.34,No
7095-FWHOL,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),108.81,1941.29,No
7153-POKXG,Male,1,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,76.63,1895.03,No
4207-KIZGO,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.95,526.17,No
6551-CPOYA,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.75,5276.41,No
2482-CIFWP,Female,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,63.3,268.55,No
5170-RQQCS,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.99,1047.58,No
9151-WOJHQ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.6,526.28,No
9035-HZBWH,Female,0,Yes,No,47,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,57.59,2721.32,No
2821-YGIRQ,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,257.86,No
4679-ALDQG,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,273.32,No
7263-CASBF,Male,0,No,No,13,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.08,1057.57,No
6162-WYUDA,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),91.83,187.28,No
4306-PFKHT,Female,0,No,Yes,3,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.87,173.39,No
9704-NUZUB,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,76.34,1303.59,No
3533-ZINVH,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.63,1274.98,No
5985-CJRTI,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.48,1434.7,No
2275-MAQDD,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,93.67, ,No
5783-POZFE,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.35,728.77,Yes
8573-JGGJJ,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.57,348.45,Yes
2144-OFXBH,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,92.96,1875.32,No
3424-TOUUR,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.43,260.17,No
6764-YDJSN,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.32,6222.79,Yes
6628-JVFMU,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.86,829.85,Yes
4114-VYOBZ,Female,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),78.38,3217.96,Yes
3674-QTRFO,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.75,196.58,No
8056-XZVIL,Male,0,No,No,5,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.6,314.71,No
2613-XHZYV,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.11,125.6,No
6067-CINWW,Female,1,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,159.37,Yes
5490-DZHRM,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.3,2750.64,No
9867-JHLSL,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.49,859.02,No
1059-BXHMA,Female,0,No,No,13,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,84.15,1091.93,No
2794-BWWTH,Female,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.27,543.61,Yes
4421-YUOBY,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.57,5.48,No
9144-XFADS,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,92.82,2130.95,No
8446-VNZNJ,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,59.14,1708.45,No
6915-XGPDG,Male,0,Yes,Yes,22,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.96,1949.88,No
3382-QCPBG,Female,0,No,No,16,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,55.87,886.75,No
9312-PUILX,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,1822.98,No
6408-NKRVE,Female,0,Yes,Yes,0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),71.19, ,No
7778-GYNTH,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),81.73,5903.67,Yes
4235-CLRXO,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,138.6,No
3122-LSQFU,Male,1,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.78,273.11,No
1775-OVTZJ,Female,1,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),50.54,1665.86,No
6147-OLKRX,Female,0,No,Yes,6,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,51.08,305.92,No
9555-XEVJN,Male,1,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.69,607.34,No
7180-KSZHS,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,161.43,No
1373-RWULZ,Female,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),92.69,6211.0,Yes
4020-UUROO,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.23,258.27,No
1057-ISLWE,Female,1,Yes,No,64,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.72,4341.19,No
5473-ZUTJV,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,87.16,3217.27,No
5262-WKHUG,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,71.61,305.24,No
9751-PNOTI,Female,1,No,Yes,11,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,84.47,931.77,Yes
5655-PECUY,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.75,52.78,No
8004-HQEFZ,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,67.42,1413.39,No
7908-BVNYD,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.11,3458.51,No
3993-LIZRM,Female,0,Yes,No,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.29,110.03,No
5154-NJCGR,Male,0,No,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,59.13,415.42,No
4120-YFYLS,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.62,2901.24,No
2026-ZCRKF,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,100.63,1400.45,No
1684-EZCSQ,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.62,262.92,No
2525-COQMN,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),60.78,1362.87,Yes
6789-ZPYKQ,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.19,145.48,No
6108-ORPNN,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.84,668.57,Yes
5268-AFWKK,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.76,3346.43,No
1760-PXZCY,Male,0,No,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,65.99,710.89,No
3492-VNZBZ,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.38,659.53,No
3552-IHKGV,Female,1,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.01,215.76,No
8617-DZWNM,Female,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.61,935.12,No
6237-YMMEL,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.08,366.64,No
4097-VNHXV,Male,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.86,205.79,No
9935-GQUKZ,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.47,910.67,No
6068-JUZNI,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.09,1120.43,No
2318-ZRPHP,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,92.59,371.5,No
9498-OYOFI,Male,0,No,Yes,16,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),64.34,1011.19,No
6976-GZHRU,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.34,568.78,No
2039-OCAMV,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),83.73,1003.37,No
1703-LIBIH,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,70.02,769.16,No
5996-MBJZF,Female,0,No,No,25,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.93,1975.63,Yes
6862-CNPFV,Female,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.79,3012.47,No
1243-OQXRX,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.77,1116.64,No
8938-XFQWM,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.95,74.37,No
2141-QUPQA,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),70.47,3374.77,No
6999-FHABO,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.76,363.81,Yes
3852-XTOUJ,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.36,1623.54,Yes
3469-UORNJ,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.1,993.47,No
4165-DKTGO,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,57.31,462.03,No
6992-OZLRF,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.4,6787.33,No
2407-RYRVX,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,63.21,1713.45,No
8589-OSEDQ,Male,0,Yes,No,15,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,71.31,1061.72,No
2545-LEGLW,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.52,787.45,No
7003-QMEET,Male,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.01,141.71,No
9811-GFJSP,Male,1,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.37,860.41,No
7814-DIZEA,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.32,152.36,No
8594-SYWCA,Male,1,No,Yes,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,55.21,281.62,No
7619-PGEMK,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.82,82.86,No
1789-QWLUW,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,96.12,100.94,No
1820-USEXH,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),83.21,3499.43,No
3369-QBWCX,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.47,1305.44,No
2907-ZZXRO,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.19,663.75,No
1181-QNANI,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.32,4158.17,No
1989-DACTK,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.3,1358.89,No
5847-KUJLE,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.56,2621.56,No
5681-XMSGP,Female,0,Yes,Yes,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.69,1182.4,No
4196-FJJZK,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.08,131.53,Yes
7665-YNOGM,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.51,51.64,Yes
7090-GKNQP,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.64,80.19,Yes
3536-JSOPK,Female,1,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.55,223.9,No
5634-XYQSM,Female,0,No,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.93,1532.92,No
5063-FOPDH,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,51.61,2472.08,No
1958-YGQPB,Male,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,673.71,No
7520-DZNHE,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),96.67,1154.72,Yes
8807-EECFA,Male,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.48,3447.26,No
1135-MTFRR,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,60.22,307.3,No
9560-HOZJA,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,84.24,1775.83,No
5808-QTYAI,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,97.48,3123.01,No
8117-XEFED,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,63.34,125.68,No
7971-PPJNM,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,92.44,4528.88,No
6435-DNZXX,Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.18,2226.85,Yes
6768-CJOXS,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.71,1599.45,No
8105-BIDEB,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.51,15.63,No
1741-WPNLF,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.42,2337.94,Yes
9725-MOXNH,Male,1,No,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.33,1292.58,No
8508-TKUIL,Female,0,No,No,32,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,48.47,1537.7,No
3034-CAOOE,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.19, ,Yes
7197-XKYWA,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.5,692.91,Yes
4256-TKGYQ,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.5,900.85,No
3859-ZYDLX,Male,1,No,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),66.3,863.97,No
3050-RLXXS,Male,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.98,1603.15,No
8695-HFJYJ,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),60.74,166.93,No
3981-HRQZJ,Female,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,80.03,5187.25,Yes
7209-LTJIP,Male,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.59,2573.02,No
7054-IYYXF,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.61,41.88,No
8546-JGRKA,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.78,85.92,Yes
7652-UXSWE,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.06,528.83,No
4451-ZXFVG,Male,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,55.87,340.48,No
4062-DZPJZ,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,49.1,794.53,No
1718-MHVMX,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.06,1477.88,Yes
3854-QDGPY,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.53,71.22,No
3977-UYYVW,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),91.31,6580.06,No
